Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
65,39,10,1,0.8,Graduate,0,no,no,yes,no,no
58,33,138,2,3.9,Undergrad,0,yes,no,yes,no,no
37,12,63,4,2.1,Professional,0,no,no,yes,no,no
52,28,54,4,0.1,Professional,0,no,no,no,yes,no
42,16,62,3,0.9,Professional,0,no,no,yes,no,no
54,29,81,1,0.1,Professional,0,no,no,no,no,no
54,28,61,3,3,Graduate,0,no,no,yes,yes,no
51,27,68,1,1.6,Professional,0,no,no,yes,no,no
59,35,78,2,2.8,Undergrad,0,no,no,yes,no,no
41,17,165,2,7.6,Undergrad,157,no,no,no,no,no
43,17,48,3,2.2,Graduate,0,no,no,no,yes,no
52,26,155,3,7.2,Graduate,0,no,no,yes,no,yes
52,26,158,2,3.7,Professional,251,no,no,no,yes,yes
57,31,52,1,1.4,Undergrad,0,no,no,yes,no,no
53,28,18,4,0.8,Undergrad,0,no,no,no,no,no
58,33,42,4,1.7,Undergrad,0,no,no,no,no,no
59,33,18,2,0.2,Professional,0,no,no,no,no,no
57,31,40,2,0.3,Undergrad,0,yes,yes,yes,yes,no
27,2,44,4,0.6,Graduate,0,yes,yes,yes,no,no
42,16,11,1,0.2,Undergrad,87,no,no,no,yes,no
52,26,194,2,5.7,Graduate,0,no,no,yes,no,yes
49,23,108,2,2.4,Graduate,0,no,no,yes,no,no
47,23,12,4,0.5,Graduate,0,no,no,no,no,no
45,19,19,3,1.5,Undergrad,94,no,no,yes,yes,no
25,1,150,1,6.33,Undergrad,0,no,no,no,no,no
47,22,89,4,1.9,Professional,0,no,no,yes,no,no
44,19,83,2,3.8,Professional,0,yes,no,no,yes,no
30,3,79,4,2,Graduate,0,no,no,yes,no,no
63,38,102,4,3.4,Graduate,0,no,no,no,no,no
50,24,155,1,7.3,Undergrad,0,no,no,yes,yes,no
40,16,138,1,3.5,Undergrad,0,no,no,yes,no,no
56,31,51,3,1.7,Undergrad,0,no,no,yes,yes,no
39,15,80,2,1.8,Graduate,86,no,no,yes,yes,no
42,18,135,2,3.3,Undergrad,0,yes,yes,yes,yes,no
28,1,34,4,1.5,Graduate,162,no,no,no,yes,no
26,0,195,3,6.33,Professional,0,yes,yes,yes,no,yes
58,32,62,3,2.2,Professional,217,no,yes,yes,yes,no
38,13,173,2,3.3,Undergrad,243,no,no,no,no,no
23,-3,149,2,7.2,Undergrad,0,no,no,yes,no,no
53,29,20,1,0.2,Undergrad,131,no,no,yes,yes,no
54,28,42,4,2.5,Undergrad,0,no,no,yes,yes,no
42,17,28,1,0.6,Professional,0,no,no,no,yes,no
54,28,95,1,1.9,Graduate,0,no,no,yes,no,no
66,42,95,2,0,Professional,0,no,no,yes,no,no
46,21,34,1,0.1,Undergrad,124,no,no,yes,no,no
63,37,191,2,4.3,Professional,205,no,no,no,no,yes
63,38,41,2,1.5,Undergrad,173,no,no,yes,yes,no
58,34,150,1,7.4,Undergrad,481,no,no,yes,no,no
65,41,91,2,0,Professional,146,no,no,no,no,no
35,9,84,4,2.2,Graduate,0,no,no,yes,no,no
33,9,73,4,3.4,Undergrad,140,no,no,yes,no,no
43,19,122,1,0.3,Undergrad,0,no,no,yes,no,no
30,5,73,1,2.6,Graduate,133,no,no,yes,no,no
61,37,20,2,0.3,Professional,0,no,no,yes,no,no
49,24,130,4,1.1,Undergrad,281,no,yes,yes,no,yes
52,27,85,3,3.4,Professional,0,no,no,no,no,yes
45,21,134,2,3.3,Undergrad,0,no,no,yes,yes,no
64,39,98,3,1.8,Graduate,80,no,no,yes,no,no
26,1,54,2,1.6,Professional,0,yes,no,no,no,no
35,11,41,3,2,Undergrad,0,no,no,yes,no,no
45,19,128,4,6,Professional,0,no,no,yes,no,yes
44,20,132,3,2.6,Undergrad,308,no,no,no,no,yes
34,8,188,1,2.9,Professional,0,no,no,yes,no,yes
65,41,170,4,6.1,Graduate,0,no,yes,yes,yes,yes
32,8,14,3,0.9,Professional,111,no,no,no,no,no
41,15,93,1,2.8,Professional,0,no,no,yes,no,no
52,28,79,1,2.7,Graduate,0,no,no,yes,yes,no
35,9,79,4,2.2,Graduate,0,no,no,no,no,no
51,26,62,4,1.8,Professional,119,no,no,yes,no,no
30,6,95,2,0.2,Undergrad,0,yes,no,yes,no,no
58,33,60,4,1.3,Professional,0,no,no,yes,no,no
49,23,75,1,1.5,Graduate,0,no,no,no,yes,no
63,38,85,4,0.1,Graduate,0,no,no,no,yes,no
40,15,143,1,4.1,Undergrad,0,no,no,yes,no,no
27,0,34,1,2,Graduate,112,no,no,no,yes,no
38,14,44,2,1.7,Undergrad,0,no,no,no,no,no
52,28,31,4,0.9,Graduate,151,yes,no,yes,no,no
49,24,13,4,0.8,Undergrad,111,no,no,yes,no,no
59,35,52,4,1.5,Undergrad,0,no,no,yes,yes,no
32,8,42,1,0.2,Professional,102,no,no,yes,no,no
30,4,102,4,2.1,Professional,139,no,no,no,yes,no
64,38,143,2,6.4,Professional,0,yes,yes,yes,no,yes
59,33,10,4,0.7,Professional,0,no,no,yes,no,no
62,37,44,1,1.1,Professional,0,no,no,no,no,no
61,37,158,2,6,Undergrad,306,yes,yes,yes,yes,no
53,26,12,2,1,Graduate,0,no,no,no,yes,no
51,26,59,1,1.2,Undergrad,139,no,no,yes,no,no
55,29,92,1,1.9,Graduate,0,no,no,no,no,no
36,10,82,2,2.8,Undergrad,0,no,no,no,yes,no
44,19,44,4,0,Graduate,0,no,no,no,no,no
26,2,182,2,3.2,Graduate,0,no,no,no,no,yes
54,30,121,2,0.4,Undergrad,0,no,no,yes,no,no
35,11,38,1,1.7,Undergrad,0,no,no,no,yes,no
34,10,92,2,2.7,Undergrad,0,yes,yes,no,yes,no
28,3,53,2,1.6,Professional,0,no,no,no,no,no
32,7,45,3,2.3,Undergrad,83,yes,no,yes,no,no
38,14,63,1,3.6,Graduate,0,yes,no,yes,no,no
53,28,181,1,8.1,Undergrad,0,no,no,yes,no,no
26,1,184,2,4.2,Professional,577,no,yes,yes,yes,yes
45,21,33,3,0.5,Undergrad,136,no,yes,yes,yes,no
58,33,22,3,0.2,Undergrad,0,no,no,yes,no,no
59,33,99,2,2.7,Undergrad,0,no,no,no,no,no
45,18,44,3,1,Graduate,193,no,no,no,no,no
64,39,101,4,3.4,Graduate,0,no,no,no,yes,no
30,3,32,1,2,Graduate,0,no,no,yes,yes,no
40,16,59,4,2.67,Undergrad,0,no,no,yes,no,no
61,36,25,2,0.5,Graduate,0,no,no,yes,yes,no
40,16,140,3,5.6,Undergrad,0,no,no,no,no,yes
40,10,29,1,0.75,Professional,0,no,no,yes,no,no
43,19,35,1,0.7,Undergrad,0,no,no,no,no,no
39,14,141,4,6.3,Undergrad,0,yes,yes,yes,yes,yes
35,11,75,4,2,Professional,79,no,no,no,no,no
38,12,58,2,2.8,Undergrad,0,no,no,yes,no,no
67,43,41,2,1.1,Undergrad,0,no,no,no,no,no
55,30,42,2,2,Graduate,196,no,no,no,yes,no
28,2,55,3,1.1,Graduate,0,no,no,no,no,no
30,4,18,4,0.3,Graduate,84,no,no,yes,no,no
59,35,75,4,2.3,Professional,0,yes,no,no,no,no
26,2,85,2,2.5,Undergrad,0,no,no,no,no,no
52,28,43,4,1.1,Graduate,0,no,no,no,no,no
40,15,149,2,3.9,Undergrad,319,no,no,yes,yes,no
31,7,25,2,1,Graduate,0,yes,yes,yes,yes,no
50,25,19,4,0.4,Graduate,103,no,no,yes,yes,no
27,3,18,1,0.4,Professional,0,no,no,no,no,no
64,39,13,4,0.6,Graduate,0,no,no,yes,no,no
34,10,41,1,2.4,Graduate,0,no,no,no,no,no
30,6,139,1,4.3,Undergrad,0,no,no,yes,no,no
39,15,62,3,2.33,Undergrad,131,no,yes,yes,yes,no
34,10,51,3,2,Undergrad,130,no,no,no,no,no
40,15,71,3,3,Undergrad,272,no,no,yes,no,no
33,8,145,1,2.7,Professional,0,no,no,yes,no,yes
38,12,45,4,1.2,Graduate,138,no,no,yes,no,no
42,17,53,4,1.9,Professional,0,no,no,yes,no,no
37,13,64,1,1.5,Professional,0,no,no,yes,no,no
33,8,39,4,0.8,Undergrad,0,no,no,yes,no,no
60,34,38,3,2.2,Professional,0,yes,no,no,no,no
28,4,85,3,2.5,Undergrad,0,no,no,yes,no,no
45,20,61,3,2.7,Graduate,0,no,no,no,yes,no
56,32,23,1,1.2,Professional,127,no,no,yes,yes,no
53,27,122,1,2.4,Undergrad,330,no,no,no,no,no
37,12,72,4,0.7,Professional,0,no,no,no,no,no
47,21,123,1,7.3,Undergrad,0,no,no,no,no,no
58,32,40,1,1.6,Undergrad,0,yes,yes,yes,yes,no
52,26,62,4,2.8,Graduate,0,no,no,yes,no,no
46,22,113,2,3.3,Undergrad,0,no,no,no,yes,no
52,27,81,4,3.8,Graduate,0,no,no,no,no,no
24,0,59,4,1.6,Undergrad,0,no,no,no,no,no
57,31,25,2,0.7,Graduate,103,no,no,no,no,no
66,41,25,4,0.6,Graduate,0,no,no,yes,yes,no
30,5,14,4,0.5,Professional,0,no,no,yes,no,no
48,23,19,1,0.1,Undergrad,0,no,no,yes,no,no
63,37,61,1,2.5,Professional,0,no,no,no,no,no
48,23,21,1,0.1,Undergrad,0,no,no,no,no,no
34,10,44,1,1.33,Undergrad,0,no,no,yes,no,no
60,35,42,3,1.5,Undergrad,0,no,no,no,yes,no
55,25,52,1,1.4,Professional,207,yes,no,no,no,no
50,24,112,1,0,Undergrad,0,no,no,no,no,no
29,5,34,1,0.4,Professional,0,no,no,no,no,no
61,35,83,2,1.7,Professional,245,no,no,yes,no,no
50,25,24,4,0.4,Graduate,137,no,no,yes,no,no
37,13,71,2,1.7,Graduate,0,no,no,yes,yes,no
64,40,181,2,2.3,Graduate,0,no,yes,yes,yes,yes
43,19,75,4,0.2,Professional,102,no,no,yes,no,no
39,14,153,2,3,Undergrad,0,no,no,no,no,no
23,-2,75,2,1.8,Graduate,0,no,no,yes,yes,no
34,10,19,4,0.4,Graduate,0,no,no,no,no,no
29,2,31,4,1.5,Graduate,0,no,no,no,yes,no
33,8,178,3,8.5,Undergrad,0,yes,yes,yes,no,yes
60,35,65,2,1.5,Undergrad,220,no,no,no,yes,no
49,25,8,1,0.3,Undergrad,97,no,no,no,no,no
54,28,92,2,1.1,Undergrad,0,no,no,yes,no,no
59,34,145,4,1.8,Undergrad,198,no,no,yes,no,yes
42,17,85,1,3.7,Professional,272,no,no,no,no,no
62,38,149,1,4.7,Undergrad,0,no,no,yes,no,no
63,38,9,4,0.6,Graduate,100,no,no,yes,yes,no
57,31,164,2,3.8,Professional,422,no,yes,yes,yes,yes
61,36,40,3,0.5,Graduate,100,yes,no,no,no,no
35,10,54,1,2.5,Professional,0,no,no,no,yes,no
26,0,164,2,4,Professional,301,no,no,yes,no,yes
33,8,140,1,4.6,Undergrad,0,no,no,yes,no,no
31,7,18,1,0.4,Professional,0,no,no,no,no,no
51,27,12,4,1,Undergrad,0,yes,no,yes,no,no
55,29,140,2,2.7,Undergrad,0,no,no,yes,no,no
38,12,24,2,0.8,Professional,0,no,no,yes,yes,no
38,12,60,2,1.8,Undergrad,0,no,no,yes,no,no
53,27,50,2,0.8,Professional,0,no,no,yes,no,no
62,38,44,1,1.9,Graduate,0,no,no,no,yes,no
35,9,51,4,2.2,Graduate,110,no,no,yes,no,no
46,21,34,2,1.3,Undergrad,116,no,no,no,no,no
60,35,33,2,0.5,Graduate,0,no,no,yes,no,no
63,38,63,2,1.5,Undergrad,0,no,no,yes,no,no
43,18,22,2,0,Professional,0,no,no,no,no,no
33,7,104,2,3.6,Professional,0,no,no,no,yes,yes
43,19,75,3,0.3,Professional,0,no,no,no,no,no
62,36,75,2,1.7,Professional,0,no,no,no,no,no
48,23,62,4,3.6,Professional,83,no,no,no,yes,no
38,14,48,1,1.8,Undergrad,169,no,no,no,no,no
36,10,73,2,2.8,Undergrad,0,no,no,yes,yes,no
49,25,135,2,1.4,Undergrad,82,no,no,yes,yes,no
61,35,61,3,2.2,Professional,117,no,no,yes,yes,no
49,22,78,3,2,Graduate,0,no,no,yes,no,no
59,34,40,3,0.9,Professional,0,no,no,yes,no,no
30,6,44,1,0.2,Professional,0,no,no,no,yes,no
44,20,45,2,2.5,Undergrad,0,no,no,yes,no,no
67,41,18,2,0.4,Undergrad,0,no,no,yes,no,no
59,35,53,4,2.3,Professional,174,no,no,yes,no,no
37,11,11,3,0.1,Graduate,0,no,no,no,no,no
50,24,38,3,0.6,Graduate,0,no,no,yes,no,no
56,31,28,1,1.5,Graduate,0,yes,yes,yes,yes,no
29,3,35,2,0.3,Undergrad,88,no,yes,yes,yes,no
55,29,81,3,1.7,Graduate,171,no,no,yes,no,no
48,22,90,2,0.8,Professional,205,no,no,no,no,no
32,8,115,1,4,Undergrad,0,no,no,no,no,no
47,22,78,1,0.2,Graduate,0,no,no,yes,no,no
46,21,30,4,1.9,Professional,0,no,no,yes,no,no
33,7,39,4,0.8,Undergrad,0,no,no,yes,yes,no
39,13,69,3,0.1,Undergrad,0,no,no,no,no,no
60,35,29,3,0.2,Undergrad,79,no,no,yes,yes,no
39,15,54,4,2.2,Graduate,0,no,no,no,yes,no
34,10,60,3,2.8,Undergrad,0,no,yes,yes,yes,no
55,30,99,1,0.1,Professional,0,no,no,no,no,no
67,42,51,3,2.2,Undergrad,0,no,no,yes,yes,no
40,14,53,3,0.5,Professional,0,yes,yes,yes,yes,no
44,20,111,2,5.3,Graduate,0,no,no,yes,no,yes
56,30,79,3,0.8,Undergrad,302,no,no,no,no,no
50,25,90,1,2.8,Graduate,0,no,no,yes,no,no
31,5,18,2,0.3,Undergrad,124,no,no,yes,yes,no
66,41,73,3,2.4,Undergrad,0,no,no,no,no,no
43,18,59,3,0.8,Professional,91,no,no,yes,no,no
58,32,40,2,0.3,Undergrad,0,no,no,no,no,no
33,9,41,1,1.5,Graduate,0,no,yes,yes,yes,no
33,9,53,1,2.1,Professional,0,no,no,no,no,no
32,8,128,2,4.33,Undergrad,0,no,no,yes,no,no
55,30,145,2,6,Professional,0,no,no,yes,no,yes
25,-2,35,4,1,Professional,0,no,no,yes,no,no
40,14,28,2,0.8,Professional,0,no,no,no,no,no
54,28,155,1,1,Undergrad,256,no,no,yes,yes,no
36,11,195,2,3,Undergrad,0,no,no,yes,yes,no
35,9,50,4,2.2,Graduate,0,no,no,no,no,no
44,19,48,3,0.8,Professional,0,no,no,no,yes,no
38,14,81,1,3.6,Graduate,0,no,no,yes,yes,no
30,4,50,1,1.5,Undergrad,0,no,no,no,no,no
39,13,21,3,0.2,Graduate,0,no,no,yes,no,no
35,9,142,2,0,Undergrad,0,yes,no,yes,no,no
41,16,64,4,0.4,Undergrad,0,no,no,yes,no,no
56,26,91,1,3,Professional,0,no,no,yes,yes,no
52,28,74,1,2.6,Graduate,0,no,no,yes,yes,no
29,4,182,1,3.7,Professional,0,no,no,yes,no,yes
38,14,82,4,2.67,Undergrad,0,no,no,no,no,no
51,25,45,4,2.6,Undergrad,0,no,no,no,no,no
45,21,85,2,3.2,Undergrad,0,yes,no,yes,no,no
51,26,133,1,0.6,Undergrad,328,no,no,no,no,no
53,26,22,1,0.5,Graduate,0,no,no,yes,yes,no
50,26,24,4,0.5,Graduate,0,no,no,no,yes,no
59,33,38,3,2.2,Professional,178,yes,yes,yes,yes,no
57,32,80,2,0,Professional,0,no,no,no,no,no
45,21,33,3,0.5,Undergrad,108,no,no,yes,no,no
27,1,41,4,1.8,Professional,147,no,no,no,no,no
40,15,90,4,1.1,Graduate,0,yes,no,yes,no,no
39,13,89,1,2.8,Professional,153,no,no,yes,yes,no
26,1,8,2,0.9,Professional,0,no,no,no,yes,no
27,2,85,1,1.9,Undergrad,0,no,no,yes,yes,no
55,30,53,3,1.7,Undergrad,0,no,no,yes,no,no
64,39,20,3,0.1,Professional,0,no,no,no,no,no
41,17,9,1,1,Undergrad,0,no,no,yes,yes,no
46,22,25,4,0.6,Undergrad,0,no,no,yes,yes,no
43,19,114,1,1.7,Undergrad,0,no,no,yes,no,no
24,-3,41,4,1,Professional,0,no,no,yes,no,no
29,3,49,4,2.1,Professional,0,no,no,no,no,no
58,32,12,4,0.7,Professional,0,no,no,yes,no,no
45,18,50,3,2.5,Graduate,0,no,no,yes,no,no
53,28,30,4,0.2,Graduate,0,no,no,yes,no,no
45,21,32,4,0.6,Undergrad,77,no,no,no,yes,no
32,7,41,4,2,Graduate,0,no,no,no,no,no
56,31,25,3,0.1,Graduate,0,no,no,no,no,no
31,5,29,1,0.3,Undergrad,0,no,no,no,no,no
29,4,50,4,1.7,Graduate,0,no,no,yes,no,no
48,24,79,3,0.7,Undergrad,0,no,no,yes,yes,no
36,11,110,1,3.8,Undergrad,0,no,no,yes,yes,no
36,9,40,2,1.67,Graduate,129,yes,no,yes,no,no
41,16,18,1,0.6,Professional,0,no,no,no,yes,no
48,23,48,1,0.3,Undergrad,0,no,no,no,no,no
27,0,40,4,1,Professional,0,no,no,no,no,no
33,9,19,2,1,Graduate,92,no,no,yes,no,no
31,7,35,1,1.33,Undergrad,131,no,no,no,yes,no
48,22,133,2,3.1,Graduate,0,no,no,yes,no,yes
59,34,19,2,0.5,Graduate,0,no,no,yes,no,no
41,17,83,4,2.67,Undergrad,0,no,no,yes,no,no
42,18,39,3,2.1,Professional,0,no,no,no,no,no
62,37,38,3,0.5,Graduate,0,no,no,no,no,no
62,36,63,1,2.5,Professional,0,no,no,yes,yes,no
51,24,85,3,2,Graduate,0,no,no,no,no,no
48,24,14,4,1,Undergrad,0,no,no,yes,no,no
56,32,64,4,1.5,Undergrad,0,no,no,yes,no,no
62,38,124,1,3.8,Undergrad,405,no,no,yes,no,no
53,29,20,1,0.2,Undergrad,0,yes,yes,yes,yes,no
62,38,33,3,0.1,Professional,0,no,no,yes,no,no
28,4,80,3,2.5,Undergrad,0,no,no,yes,no,no
61,35,35,2,0.2,Professional,0,no,no,yes,no,no
48,24,74,3,0.7,Undergrad,0,yes,no,yes,no,no
50,25,32,2,0.7,Graduate,0,no,no,yes,no,no
58,33,73,4,0.7,Undergrad,241,no,no,no,no,no
53,29,41,2,0.8,Undergrad,0,no,no,yes,no,no
65,40,18,1,1.5,Graduate,0,no,no,yes,no,no
27,0,28,4,1.5,Graduate,0,no,no,yes,no,no
50,23,64,1,2.67,Graduate,0,no,no,no,no,no
50,25,44,2,0.7,Graduate,192,no,no,yes,no,no
41,16,109,3,1,Undergrad,0,yes,no,yes,no,no
43,19,71,3,0.3,Professional,179,no,no,no,no,no
55,29,79,2,1.1,Undergrad,0,yes,no,yes,no,no
33,9,30,2,1,Graduate,0,no,no,yes,no,no
44,19,82,2,0.4,Undergrad,0,no,no,yes,yes,no
47,20,101,3,2,Graduate,270,no,no,yes,no,no
43,18,13,2,0.1,Graduate,0,no,yes,yes,yes,no
59,33,59,3,1.4,Professional,0,no,no,no,no,no
65,40,64,2,1.5,Undergrad,0,no,no,no,yes,no
28,2,188,2,4.5,Undergrad,0,yes,no,yes,no,no
58,32,28,2,0.3,Undergrad,148,no,no,no,no,no
33,8,120,2,4.2,Professional,76,no,no,no,yes,yes
24,0,131,1,5.4,Undergrad,0,no,no,yes,no,no
46,20,19,3,0.5,Graduate,97,yes,no,yes,no,no
26,0,44,4,1.3,Professional,0,yes,no,no,no,no
47,21,49,3,2.2,Graduate,0,yes,no,no,no,no
32,6,99,2,4.5,Professional,249,no,no,yes,no,no
58,28,95,1,3,Professional,0,no,no,no,no,no
32,7,81,4,1.8,Professional,0,no,no,yes,no,no
46,20,73,2,0.8,Professional,264,no,yes,yes,yes,no
35,11,193,2,6.5,Undergrad,0,no,no,no,yes,no
53,27,115,2,0.5,Professional,0,no,no,no,no,yes
55,30,41,2,0.6,Professional,0,no,no,yes,yes,no
63,37,80,2,1.7,Professional,0,no,no,yes,yes,no
45,20,90,4,1.1,Graduate,0,no,no,yes,yes,no
58,32,41,1,0.2,Undergrad,81,no,no,yes,no,no
50,24,102,2,6.3,Undergrad,0,no,no,yes,no,no
37,13,59,1,1.5,Professional,0,no,no,no,yes,no
25,-1,69,3,0.3,Professional,0,no,no,yes,no,no
52,26,83,1,3.1,Undergrad,0,no,no,yes,no,yes
26,0,49,3,2.4,Graduate,0,no,no,no,no,no
35,11,180,1,3.6,Professional,571,no,yes,yes,yes,yes
58,32,61,3,2.2,Professional,0,no,no,yes,yes,no
37,11,59,4,0.2,Professional,0,no,no,no,no,no
35,10,85,4,2.1,Professional,0,no,no,no,yes,no
31,7,13,1,0.5,Professional,0,no,no,yes,no,no
58,34,151,3,0.6,Graduate,0,no,no,no,no,yes
43,16,44,3,1,Graduate,0,no,no,yes,no,no
43,18,53,3,0.8,Professional,154,no,no,no,no,no
54,30,133,1,5,Graduate,0,no,no,no,yes,yes
53,27,31,3,0.9,Professional,78,no,no,yes,no,no
32,7,101,4,2.2,Graduate,0,no,no,yes,no,no
37,13,61,3,2.8,Undergrad,0,no,no,no,no,no
34,10,68,3,2.6,Graduate,0,no,no,no,no,no
51,26,21,4,0.8,Undergrad,0,no,no,yes,no,no
49,25,149,2,0.4,Undergrad,0,no,no,yes,no,no
54,24,75,1,1.4,Professional,0,no,no,no,no,no
37,12,55,1,2.5,Professional,0,no,no,yes,no,no
57,32,81,2,3.7,Undergrad,226,no,no,yes,yes,no
37,12,179,1,8.6,Undergrad,0,no,no,yes,no,no
32,7,81,2,3.4,Graduate,0,no,no,no,yes,yes
48,22,42,1,1.2,Graduate,0,no,no,no,no,no
44,20,199,2,6.67,Undergrad,0,no,no,yes,no,no
50,23,18,1,0.5,Graduate,0,no,no,yes,yes,no
44,19,28,1,0.3,Professional,0,no,no,yes,no,no
54,28,80,4,2.6,Professional,143,no,no,no,no,no
37,13,79,1,3.6,Graduate,104,no,no,yes,no,no
34,7,52,2,1,Graduate,0,no,no,yes,no,no
32,6,18,2,0.3,Graduate,0,no,no,yes,no,no
63,38,52,4,1.7,Undergrad,218,no,no,yes,yes,no
56,30,15,4,0.7,Professional,102,no,no,no,no,no
37,12,84,4,0.7,Professional,0,no,no,yes,no,no
66,41,114,1,0.8,Professional,0,no,no,yes,yes,no
38,13,41,3,0.5,Professional,0,no,no,no,yes,no
35,9,29,3,0.9,Undergrad,126,no,no,yes,no,no
61,36,23,1,0.1,Undergrad,96,no,no,no,no,no
52,26,84,1,2.4,Undergrad,0,no,no,yes,no,no
57,32,60,3,1.7,Undergrad,0,yes,yes,yes,yes,no
47,20,13,3,0.67,Graduate,0,no,no,yes,no,no
50,25,45,2,0.6,Professional,0,no,no,no,no,no
36,11,83,1,2.8,Undergrad,0,no,no,no,no,no
45,21,102,4,4.7,Graduate,81,no,no,no,no,yes
58,34,58,4,2.3,Professional,169,no,no,yes,no,no
27,1,134,1,1.7,Graduate,307,no,no,yes,no,yes
27,1,130,3,2.9,Graduate,0,no,no,no,no,yes
48,24,148,2,3.3,Undergrad,0,no,yes,yes,yes,no
46,21,92,1,0.2,Graduate,0,no,no,no,no,no
32,8,142,4,6.2,Graduate,120,no,yes,yes,yes,yes
54,29,62,4,0.7,Undergrad,0,no,no,no,yes,no
31,5,50,1,1.5,Undergrad,0,no,no,yes,no,no
42,17,29,1,0.6,Professional,0,no,no,yes,no,no
30,5,85,2,2.5,Undergrad,293,yes,yes,yes,yes,no
41,16,78,4,0.4,Undergrad,0,no,no,yes,no,no
44,19,85,4,1.9,Professional,0,no,no,yes,yes,no
37,13,89,2,1.7,Graduate,0,no,no,yes,no,no
51,25,33,3,0.9,Professional,0,no,no,yes,yes,no
30,6,42,1,2.1,Professional,0,no,no,yes,no,no
36,11,31,4,1.7,Undergrad,124,no,no,yes,yes,no
65,40,143,4,6.6,Graduate,0,no,no,yes,no,yes
33,7,35,4,0.8,Undergrad,0,no,no,yes,no,no
58,34,22,1,0.1,Graduate,0,no,no,yes,no,no
34,10,45,1,1.7,Undergrad,84,no,no,no,no,no
38,13,119,2,3.3,Undergrad,0,no,no,no,no,no
59,35,43,4,1.3,Undergrad,0,no,no,yes,no,no
37,11,75,3,0.9,Graduate,0,no,no,yes,no,no
59,35,121,1,4.3,Undergrad,0,no,no,yes,no,no
47,23,63,1,0.8,Professional,0,no,no,yes,no,no
48,24,58,2,1.7,Undergrad,0,no,no,no,no,no
38,12,184,3,8,Undergrad,0,no,no,yes,no,yes
34,10,155,2,6.5,Undergrad,0,no,no,yes,yes,no
44,17,69,3,2.67,Graduate,0,no,no,no,no,no
33,7,188,2,7,Graduate,581,no,no,no,no,yes
47,21,38,3,0.6,Graduate,0,yes,no,no,no,no
41,16,9,2,0.3,Graduate,0,no,no,no,yes,no
36,11,69,4,2.1,Professional,0,no,no,yes,yes,no
28,4,199,1,6.33,Undergrad,0,no,no,no,no,no
59,35,38,1,0.8,Undergrad,0,no,no,yes,no,no
43,19,129,1,5,Undergrad,0,yes,no,yes,no,no
56,31,59,2,1.9,Graduate,0,no,no,yes,no,no
28,3,115,1,1.9,Undergrad,200,no,no,yes,no,no
62,37,83,4,0.1,Graduate,0,no,no,no,no,no
40,16,65,2,3.2,Undergrad,0,no,no,yes,no,no
34,9,72,3,2.3,Undergrad,124,no,no,no,no,no
52,28,72,1,1.6,Professional,0,no,no,yes,no,no
40,14,63,3,0.5,Professional,221,no,no,yes,no,no
27,1,64,4,1.8,Graduate,0,no,no,yes,yes,no
52,26,194,1,1.7,Undergrad,0,no,no,yes,no,no
39,14,104,1,4,Professional,0,no,yes,yes,yes,no
52,26,180,1,1.7,Undergrad,550,no,no,yes,no,no
50,23,18,2,1,Graduate,88,no,no,yes,yes,no
40,14,93,1,2.8,Professional,328,yes,yes,yes,yes,no
35,11,32,1,1.33,Undergrad,137,no,no,yes,yes,no
39,13,68,3,2.1,Undergrad,0,yes,no,yes,no,no
25,0,38,2,1.6,Professional,0,no,no,no,no,no
33,7,115,1,2.7,Graduate,283,no,no,yes,no,no
26,0,161,2,7.2,Undergrad,0,no,no,no,no,no
46,21,154,2,2.8,Undergrad,94,no,no,no,no,no
27,3,68,4,0,Undergrad,0,no,no,no,yes,no
55,25,44,3,1,Professional,0,no,no,yes,no,no
52,28,149,2,0.4,Undergrad,0,no,no,no,no,no
59,34,103,1,2.6,Undergrad,0,no,no,yes,no,no
63,39,41,4,1.3,Graduate,0,no,no,yes,no,no
61,35,113,2,2.8,Undergrad,0,no,no,no,no,no
58,34,48,4,1.3,Graduate,0,no,no,yes,yes,no
29,3,69,4,1.8,Graduate,0,no,no,yes,yes,no
51,27,43,4,1.1,Graduate,164,no,no,yes,yes,no
59,34,19,1,0.3,Professional,0,no,no,yes,no,no
41,17,65,3,2.1,Professional,0,no,no,yes,no,no
59,35,32,3,0.4,Graduate,0,no,no,no,yes,no
52,28,20,1,0.3,Undergrad,0,no,no,no,no,no
39,13,25,2,0.8,Professional,0,no,no,no,no,no
45,19,70,1,2.8,Undergrad,0,no,no,no,yes,no
59,35,70,4,2.3,Professional,0,no,no,no,no,no
49,22,103,3,2,Graduate,167,no,no,no,no,no
48,22,162,3,1.4,Undergrad,400,no,no,no,no,yes
61,36,61,2,2.8,Undergrad,153,no,no,no,yes,no
31,7,170,1,6,Undergrad,0,no,no,yes,no,no
42,16,49,1,2.8,Undergrad,0,no,no,no,no,no
35,5,108,2,2.75,Professional,0,yes,no,no,no,yes
57,27,62,3,2,Professional,0,no,no,yes,no,no
54,28,102,3,1.7,Graduate,0,no,no,yes,no,no
61,37,141,3,0.7,Undergrad,0,no,yes,yes,yes,yes
60,36,8,2,1,Undergrad,0,no,no,no,no,no
59,35,91,2,1.6,Undergrad,0,yes,no,no,yes,no
62,37,10,3,0.5,Undergrad,0,no,no,yes,no,no
26,1,35,2,1.7,Graduate,119,no,no,no,yes,no
